Level,Date and Time,Source,Event ID,Task Category
Information,4/17/2023 11:22:06 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:06.286
ProcessGuid: {2048537D-AD4E-643C-F800-000000000B00}
ProcessId: 5932
Image: C:\Windows\System32\smss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Session Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: smss.exe
CommandLine: \SystemRoot\System32\smss.exe 000000ec 0000007c 
CurrentDirectory: C:\Windows\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 3
IntegrityLevel: System
Hashes: SHA256=D1A9E386575D30187269FAF7B38D5F0057997BA568EA7945D9B225D9B0733F05
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 264
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:22:06 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:06.059
ProcessGuid: {2048537D-AD4E-643C-F700-000000000B00}
ProcessId: 3656
Image: C:\Windows\System32\dwm.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Desktop Window Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dwm.exe
CommandLine: ""dwm.exe""
CurrentDirectory: C:\Windows\system32\
User: Window Manager\DWM-2
LogonGuid: {2048537D-AD4E-643C-79B9-3B0000000000}
LogonId: 0x3BB979
TerminalSessionId: 2
IntegrityLevel: System
Hashes: SHA256=B3E37997C1C62DD90D69EF83D6A6FC782BF9A5B8AD04A0D1528A8B7FA31AA408
ParentProcessGuid: {2048537D-AD4D-643C-F500-000000000B00}
ParentProcessId: 5004
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:22:06 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:06.027
ProcessGuid: {2048537D-AD4E-643C-F600-000000000B00}
ProcessId: 5212
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0 /state0:0xa39f3055 /state1:0x41c64e6d
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 2
IntegrityLevel: System
Hashes: SHA256=AA62D29803D52EC06CD27ED3124E034048F09606EB7342181913C9817C7B44C5
ParentProcessGuid: {2048537D-AD4D-643C-F500-000000000B00}
ParentProcessId: 5004
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:22:05 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:22:05.829
ProcessGuid: {2048537D-AD4D-643C-F300-000000000B00}
ProcessId: 5008
Image: <unknown process>
User: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:22:05 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:05.842
ProcessGuid: {2048537D-AD4D-643C-F500-000000000B00}
ProcessId: 5004
Image: C:\Windows\System32\winlogon.exe
FileVersion: 10.0.14393.1378 (rs1_release.170620-2008)
Description: Windows Logon Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WINLOGON.EXE
CommandLine: winlogon.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 2
IntegrityLevel: System
Hashes: SHA256=8EF0C90DAD9BAD0B82EF9CFEC8C0CDA03C64A4BEC252DDD4753F3123DA757351
ParentProcessGuid: {2048537D-AD4D-643C-F300-000000000B00}
ParentProcessId: 5008
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 000000e8 0000007c 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:22:05 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:05.836
ProcessGuid: {2048537D-AD4D-643C-F400-000000000B00}
ProcessId: 6320
Image: C:\Windows\System32\csrss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Client Server Runtime Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CSRSS.Exe
CommandLine: %%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 2
IntegrityLevel: System
Hashes: SHA256=151189510070B06A3ECF5B6A8612CC45748676A579B9B4D877F5BE3EB1971082
ParentProcessGuid: {2048537D-AD4D-643C-F300-000000000B00}
ParentProcessId: 5008
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 000000e8 0000007c 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:22:05 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:22:05.831
ProcessGuid: {2048537D-AD4D-643C-F300-000000000B00}
ProcessId: 5008
Image: C:\Windows\System32\smss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Session Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: smss.exe
CommandLine: \SystemRoot\System32\smss.exe 000000e8 0000007c 
CurrentDirectory: C:\Windows\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 2
IntegrityLevel: System
Hashes: SHA256=D1A9E386575D30187269FAF7B38D5F0057997BA568EA7945D9B225D9B0733F05
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 264
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:19:33 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:19:33.534
ProcessGuid: {2048537D-ACB5-643C-F200-000000000B00}
ProcessId: 5504
Image: C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\
User: EXAMPLECOMPANY\admin
LogonGuid: {2048537D-A037-643C-5471-310000000000}
LogonId: 0x317154
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=CB9F18E482C4F92E8CF6BCAE477B7BADB17878EB2C9A5F7397E92202636876EE
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:19:33 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:19:33.489
ProcessGuid: {2048537D-ACB5-643C-F100-000000000B00}
ProcessId: 4536
Image: C:\Windows\System32\taskhostw.exe
User: EXAMPLECOMPANY\admin"
Information,4/17/2023 11:19:33 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:19:33.484
ProcessGuid: {2048537D-ACB5-643C-F100-000000000B00}
ProcessId: 4536
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe KEYROAMING
CurrentDirectory: C:\Windows\system32\
User: EXAMPLECOMPANY\admin
LogonGuid: {2048537D-A037-643C-5471-310000000000}
LogonId: 0x317154
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=A0A677D6C943AD1A7BC1879DFCCB400211DF68100F8EDD7BA6120067A18BEE0B
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 1236
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:19:33 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:19:33.484
ProcessGuid: {2048537D-ACB5-643C-F000-000000000B00}
ProcessId: 4500
Image: C:\Windows\System32\LockAppHost.exe
FileVersion: 10.0.14393.953 (rs1_release_inmarket.170303-1614)
Description: LockAppHost
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: LockAppHost.exe
CommandLine: C:\Windows\System32\LockAppHost.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLECOMPANY\admin
LogonGuid: {2048537D-A037-643C-5471-310000000000}
LogonId: 0x317154
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=7DCD690FF965F80DF86F325CA206573C50E7799CC72279594D2CF0D973E67201
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:19:33 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:19:33.459
ProcessGuid: {2048537D-ACB5-643C-EF00-000000000B00}
ProcessId: 6364
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0 /state0:0xa39ed855 /state1:0x41c64e6d
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=AA62D29803D52EC06CD27ED3124E034048F09606EB7342181913C9817C7B44C5
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 508
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:17:49 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:17:49.198
ProcessGuid: {2048537D-ABF3-643C-EC00-000000000B00}
ProcessId: 3700
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/17/2023 11:17:49 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:17:49.198
ProcessGuid: {2048537D-ABF3-643C-ED00-000000000B00}
ProcessId: 300
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\LOCAL SERVICE"
Information,4/17/2023 11:17:49 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:17:49.198
ProcessGuid: {2048537D-ABF5-643C-EE00-000000000B00}
ProcessId: 5192
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:16:21 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:16:21.548
ProcessGuid: {2048537D-ABF5-643C-EE00-000000000B00}
ProcessId: 5192
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B62ACACFCAF99A50149F9DCE06136D478723992A61014FC3DBAE81289FE219F9
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:16:19 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:16:19.177
ProcessGuid: {2048537D-ABF3-643C-ED00-000000000B00}
ProcessId: 300
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {2048537D-9630-643A-E503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B62ACACFCAF99A50149F9DCE06136D478723992A61014FC3DBAE81289FE219F9
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:16:19 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:16:19.144
ProcessGuid: {2048537D-ABF3-643C-EC00-000000000B00}
ProcessId: 3700
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-962F-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B62ACACFCAF99A50149F9DCE06136D478723992A61014FC3DBAE81289FE219F9
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:13:45 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:13:45.913
ProcessGuid: {2048537D-AA2C-643C-E600-000000000B00}
ProcessId: 3232
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:09:35 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:35.276
ProcessGuid: {2048537D-AA2B-643C-E100-000000000B00}
ProcessId: 4844
Image: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
User: EXAMPLECOMPANY\admin"
Information,4/17/2023 11:09:33 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:33.071
ProcessGuid: {2048537D-AA3C-643C-EB00-000000000B00}
ProcessId: 5964
Image: C:\Windows\System32\dllhost.exe
User: EXAMPLECOMPANY\admin"
Information,4/17/2023 11:09:17 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:17.341
ProcessGuid: {2048537D-AA2C-643C-E300-000000000B00}
ProcessId: 6712
Image: C:\Windows\System32\sppsvc.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/17/2023 11:09:17 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:17.325
ProcessGuid: {2048537D-AA2C-643C-E400-000000000B00}
ProcessId: 196
Image: C:\Windows\System32\SppExtComObj.Exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/17/2023 11:09:05 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:05.683
ProcessGuid: {2048537D-AA3C-643C-EA00-000000000B00}
ProcessId: 6536
Image: C:\Windows\System32\dllhost.exe
User: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:09:00 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:09:00.686
ProcessGuid: {2048537D-AA3C-643C-EB00-000000000B00}
ProcessId: 5964
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{7007ACD1-3202-11D1-AAD2-00805FC1270E}
CurrentDirectory: C:\Windows\system32\
User: EXAMPLECOMPANY\admin
LogonGuid: {2048537D-A037-643C-3771-310000000000}
LogonId: 0x317137
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA256=EE8364C07B3F4F71FA649E0E6C4C73C15D285130E4B16E79890EEBBF89C2164E
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:09:00 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:09:00.676
ProcessGuid: {2048537D-AA3C-643C-EA00-000000000B00}
ProcessId: 6536
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=EE8364C07B3F4F71FA649E0E6C4C73C15D285130E4B16E79890EEBBF89C2164E
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 732
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:09:00 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:09:00.657
ProcessGuid: {2048537D-AA3C-643C-E900-000000000B00}
ProcessId: 572
Image: C:\Windows\System32\consent.exe
User: NT AUTHORITY\SYSTEM"
Information,4/17/2023 11:09:00 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:09:00.622
ProcessGuid: {2048537D-AA3C-643C-E900-000000000B00}
ProcessId: 572
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Consent UI for administrative applications
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 1236 340 000001ACBFF3E7C0
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-962F-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=8B1522BA0FE25D268781C2DF68BAE2BA4991D5BD02F161E61DE1B9194AE54DFA
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 1236
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,4/17/2023 11:08:58 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:08:58.037
ProcessGuid: {2048537D-AA39-643C-E800-000000000B00}
ProcessId: 3808
Image: C:\Windows\System32\control.exe
User: EXAMPLECOMPANY\admin"
Information,4/17/2023 11:08:57 AM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-17 02:08:57.893
ProcessGuid: {2048537D-AA39-643C-E800-000000000B00}
ProcessId: 3808
Image: C:\Windows\System32\control.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Control Panel
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONTROL.EXE
CommandLine: ""C:\Windows\system32\control.exe"" netconnections
CurrentDirectory: C:\Windows\ImmersiveControlPanel\
User: EXAMPLECOMPANY\admin
LogonGuid: {2048537D-A037-643C-5471-310000000000}
LogonId: 0x317154
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=CB089C50698BEE280244437BCAF56D3955402A582E5E928DBC8812A5D9C0EF4D
ParentProcessGuid: {2048537D-A037-643C-A700-000000000B00}
ParentProcessId: 1928
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: EXAMPLECOMPANY\admin"
Information,4/17/2023 11:08:47 AM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-17 02:08:47.413
ProcessGuid: {2048537D-AA2D-643C-E700-000000000B00}
ProcessId: 5632
Image: C:\Windows\System32\slui.exe
User: EXAMPLECOMPANY\admin"
